data,function,width,errorbound,ssim
synthetic1b5v,devide,200,0.05,0.9995
synthetic1b5v,devide,200,0.1,0.9989
synthetic1b5v,devide,200,1e-08,1.0
synthetic1b5v,devide,400,0.0001,1.0
synthetic1b5v,devide,400,0.01,0.9996
synthetic1b5v,devide,400,0.05,0.9996
synthetic1b5v,devide,400,0.1,0.9991
synthetic1b5v,devide,400,1e-08,1.0
synthetic1b5v,devide,600,0.0001,1.0
synthetic1b5v,devide,600,0.01,0.9998
synthetic1b5v,devide,600,0.05,0.9995
synthetic1b5v,devide,600,0.1,0.9995
synthetic1b5v,devide,600,1e-08,1.0
synthetic1b5v,devide,800,0.0001,1.0
synthetic1b5v,devide,800,0.01,0.9998
synthetic1b5v,devide,800,0.05,0.9994
synthetic1b5v,devide,800,0.1,0.9994
synthetic1b5v,devide,800,1e-08,1.0
synthetic1b5v,func1,1000,0.0001,1.0
synthetic1b5v,func1,1000,0.01,1.0
synthetic1b5v,func1,1000,0.05,1.0
synthetic1b5v,func1,1000,0.1,1.0
synthetic1b5v,func1,1000,1e-08,1.0
synthetic1b5v,func1,200,0.0001,1.0
synthetic1b5v,func1,200,0.01,1.0
synthetic1b5v,func1,200,0.05,1.0
synthetic1b5v,func1,200,0.1,1.0
synthetic1b5v,func1,200,1e-08,1.0
synthetic1b5v,func1,400,0.0001,1.0
synthetic1b5v,func1,400,0.01,1.0
synthetic1b5v,func1,400,0.05,1.0
synthetic1b5v,func1,400,0.1,1.0
synthetic1b5v,func1,400,1e-08,1.0
synthetic1b5v,func1,600,0.0001,1.0
synthetic1b5v,func1,600,0.01,1.0
synthetic1b5v,func1,600,0.05,1.0
synthetic1b5v,func1,600,0.1,1.0
synthetic1b5v,func1,600,1e-08,1.0
synthetic1b5v,func1,800,0.0001,1.0
synthetic1b5v,func1,800,0.01,1.0
synthetic1b5v,func1,800,0.05,1.0
synthetic1b5v,func1,800,0.1,1.0
synthetic1b5v,func1,800,1e-08,1.0
synthetic1b5v,L2,1000,0.0001,1.0
synthetic1b5v,L2,1000,0.01,0.9961
synthetic1b5v,L2,1000,0.05,0.9918
synthetic1b5v,L2,1000,0.1,0.9918
synthetic1b5v,L2,1000,1e-08,1.0
synthetic1b5v,L2,200,0.0001,0.9999
synthetic1b5v,L2,200,0.01,0.9946
synthetic1b5v,L2,200,0.05,0.9855
synthetic1b5v,L2,200,0.1,0.9855
synthetic1b5v,L2,200,1e-08,1.0
synthetic1b5v,L2,400,0.0001,1.0
synthetic1b5v,L2,400,0.01,0.9964
synthetic1b5v,L2,400,0.05,0.9886
synthetic1b5v,L2,400,0.1,0.9886
synthetic1b5v,L2,400,1e-08,1.0
synthetic1b5v,L2,600,0.0001,1.0
synthetic1b5v,L2,600,0.01,0.9968
synthetic1b5v,L2,600,0.05,0.99
synthetic1b5v,L2,600,0.1,0.99
synthetic1b5v,L2,600,1e-08,1.0
synthetic1b5v,L2,800,0.0001,1.0
synthetic1b5v,L2,800,0.01,0.9957
synthetic1b5v,L2,800,0.05,0.9909
synthetic1b5v,L2,800,0.1,0.9909
synthetic1b5v,L2,800,1e-08,1.0
synthetic1b5v,L22,1000,0.0001,1.0
synthetic1b5v,L22,1000,0.01,0.9966
synthetic1b5v,L22,1000,0.05,0.9966
synthetic1b5v,L22,1000,0.1,0.9622
synthetic1b5v,L22,1000,1e-08,1.0
synthetic1b5v,L22,200,0.0001,0.9999
synthetic1b5v,L22,200,0.01,0.9981
synthetic1b5v,L22,200,0.05,0.9934
synthetic1b5v,L22,200,0.1,0.9934
synthetic1b5v,L22,200,1e-08,1.0
synthetic1b5v,L22,400,0.0001,1.0
synthetic1b5v,L22,400,0.01,0.9953
synthetic1b5v,L22,400,0.05,0.9953
synthetic1b5v,L22,400,0.1,0.9953
synthetic1b5v,L22,400,1e-08,1.0
synthetic1b5v,L22,600,0.0001,1.0
synthetic1b5v,L22,600,0.01,0.9959
synthetic1b5v,L22,600,0.05,0.9959
synthetic1b5v,L22,600,0.1,0.959
synthetic1b5v,L22,600,1e-08,1.0
synthetic1b5v,L22,800,0.0001,1.0
synthetic1b5v,L22,800,0.01,0.9964
synthetic1b5v,L22,800,0.05,0.9964
synthetic1b5v,L22,800,0.1,0.961
synthetic1b5v,L22,800,1e-08,1.0
synthetic1b5v,L2LN,1000,0.0001,1.0
synthetic1b5v,L2LN,1000,0.01,0.9971
synthetic1b5v,L2LN,1000,0.05,0.9865
synthetic1b5v,L2LN,1000,0.1,0.9865
synthetic1b5v,L2LN,1000,1e-08,1.0
synthetic1b5v,L2LN,200,0.0001,1.0
synthetic1b5v,L2LN,200,0.01,0.9968
synthetic1b5v,L2LN,200,0.05,0.9943
synthetic1b5v,L2LN,200,0.1,0.9783
synthetic1b5v,L2LN,200,1e-08,1.0
synthetic1b5v,L2LN,400,0.0001,1.0
synthetic1b5v,L2LN,400,0.01,0.9958
synthetic1b5v,L2LN,400,0.05,0.9818
synthetic1b5v,L2LN,400,0.1,0.9818
synthetic1b5v,L2LN,400,1e-08,1.0
synthetic1b5v,L2LN,600,0.0001,1.0
synthetic1b5v,L2LN,600,0.01,0.9964
synthetic1b5v,L2LN,600,0.05,0.9841
synthetic1b5v,L2LN,600,0.1,0.9841
synthetic1b5v,L2LN,600,1e-08,1.0
synthetic1b5v,L2LN,800,0.0001,1.0
synthetic1b5v,L2LN,800,0.01,0.9968
synthetic1b5v,L2LN,800,0.05,0.9862
synthetic1b5v,L2LN,800,0.1,0.9862
synthetic1b5v,L2LN,800,1e-08,1.0
synthetic1b5v,max,1000,0.0001,0.9999
synthetic1b5v,max,1000,0.01,0.9932
synthetic1b5v,max,1000,0.05,0.9932
synthetic1b5v,max,1000,0.1,0.9932
synthetic1b5v,max,1000,1e-08,1.0
synthetic1b5v,max,200,0.0001,1.0
synthetic1b5v,max,200,0.01,0.9998
synthetic1b5v,max,200,0.05,0.9877
synthetic1b5v,max,200,0.1,0.9877
synthetic1b5v,max,200,1e-08,1.0
synthetic1b5v,max,400,0.0001,1.0
synthetic1b5v,max,400,0.01,0.9908
synthetic1b5v,max,400,0.05,0.9908
synthetic1b5v,max,400,0.1,0.9908
synthetic1b5v,max,400,1e-08,1.0
synthetic1b5v,max,600,0.0001,0.9999
synthetic1b5v,max,600,0.01,0.9918
synthetic1b5v,max,600,0.05,0.9918
synthetic1b5v,max,600,0.1,0.9918
synthetic1b5v,max,600,1e-08,1.0
synthetic1b5v,max,800,0.0001,0.9999
synthetic1b5v,max,800,0.01,0.9927
synthetic1b5v,max,800,0.05,0.9927
synthetic1b5v,max,800,0.1,0.9927
synthetic1b5v,max,800,1e-08,1.0
synthetic1b5v,mean,1000,0.0001,1.0
synthetic1b5v,mean,1000,0.01,0.9951
synthetic1b5v,mean,1000,0.05,0.9856
synthetic1b5v,mean,1000,0.1,0.9856
synthetic1b5v,mean,1000,1e-08,1.0
synthetic1b5v,mean,200,0.0001,1.0
synthetic1b5v,mean,200,0.01,0.9932
synthetic1b5v,mean,200,0.05,0.9846
synthetic1b5v,mean,200,0.1,0.9799
synthetic1b5v,mean,200,1e-08,1.0
synthetic1b5v,mean,400,0.0001,1.0
synthetic1b5v,mean,400,0.01,0.9947
synthetic1b5v,mean,400,0.05,0.9867
synthetic1b5v,mean,400,0.1,0.9845
synthetic1b5v,mean,400,1e-08,1.0
synthetic1b5v,mean,600,0.0001,1.0
synthetic1b5v,mean,600,0.01,0.9935
synthetic1b5v,mean,600,0.05,0.9882
synthetic1b5v,mean,600,0.1,0.986
synthetic1b5v,mean,600,1e-08,1.0
synthetic1b5v,mean,800,0.0001,1.0
synthetic1b5v,mean,800,0.01,0.9947
synthetic1b5v,mean,800,0.05,0.9844
synthetic1b5v,mean,800,0.1,0.9844
synthetic1b5v,mean,800,1e-08,1.0
synthetic1b5v,minus,1000,0.0001,1.0
synthetic1b5v,minus,1000,0.01,0.9965
synthetic1b5v,minus,1000,0.05,0.9928
synthetic1b5v,minus,1000,0.1,0.9613
synthetic1b5v,minus,1000,1e-08,1.0
synthetic1b5v,minus,200,0.0001,1.0
synthetic1b5v,minus,200,0.01,0.9954
synthetic1b5v,minus,200,0.05,0.9897
synthetic1b5v,minus,200,0.1,0.9897
synthetic1b5v,minus,200,1e-08,1.0
synthetic1b5v,minus,400,0.0001,1.0
synthetic1b5v,minus,400,0.01,0.9957
synthetic1b5v,minus,400,0.05,0.9911
synthetic1b5v,minus,400,0.1,0.9621
synthetic1b5v,minus,400,1e-08,1.0
synthetic1b5v,minus,600,0.0001,1.0
synthetic1b5v,minus,600,0.01,0.996
synthetic1b5v,minus,600,0.05,0.9919
synthetic1b5v,minus,600,0.1,0.9597
synthetic1b5v,minus,600,1e-08,1.0
synthetic1b5v,minus,800,0.0001,1.0
synthetic1b5v,minus,800,0.01,0.9964
synthetic1b5v,minus,800,0.05,0.9948
synthetic1b5v,minus,800,0.1,0.9678
synthetic1b5v,minus,800,1e-08,1.0
synthetic1b5v,multi,1000,0.0001,1.0
synthetic1b5v,multi,1000,0.01,0.9963
synthetic1b5v,multi,1000,0.05,0.996
synthetic1b5v,multi,1000,0.1,0.9656
synthetic1b5v,multi,1000,1e-08,1.0
synthetic1b5v,multi,200,0.0001,1.0
synthetic1b5v,multi,200,0.01,0.9966
synthetic1b5v,multi,200,0.05,0.9867
synthetic1b5v,multi,200,0.1,0.9867
synthetic1b5v,multi,200,1e-08,1.0
synthetic1b5v,multi,400,0.0001,1.0
synthetic1b5v,multi,400,0.01,0.9943
synthetic1b5v,multi,400,0.05,0.9869
synthetic1b5v,multi,400,0.1,0.9869
synthetic1b5v,multi,400,1e-08,1.0
synthetic1b5v,multi,600,0.0001,1.0
synthetic1b5v,multi,600,0.01,0.9943
synthetic1b5v,multi,600,0.05,0.9867
synthetic1b5v,multi,600,0.1,0.9867
synthetic1b5v,multi,600,1e-08,1.0
synthetic1b5v,multi,800,0.0001,1.0
synthetic1b5v,multi,800,0.01,0.9943
synthetic1b5v,multi,800,0.05,0.9868
synthetic1b5v,multi,800,0.1,0.9707
synthetic1b5v,multi,800,1e-08,1.0
synthetic1b5v,plus,1000,0.0001,1.0
synthetic1b5v,plus,1000,0.01,0.9977
synthetic1b5v,plus,1000,0.05,0.9906
synthetic1b5v,plus,1000,0.1,0.9684
synthetic1b5v,plus,1000,1e-08,1.0
synthetic1b5v,plus,200,0.0001,1.0
synthetic1b5v,plus,200,0.01,0.9959
synthetic1b5v,plus,200,0.05,0.9881
synthetic1b5v,plus,200,0.1,0.9881
synthetic1b5v,plus,200,1e-08,1.0
synthetic1b5v,plus,400,0.0001,1.0
synthetic1b5v,plus,400,0.01,0.9967
synthetic1b5v,plus,400,0.05,0.9893
synthetic1b5v,plus,400,0.1,0.9893
synthetic1b5v,plus,400,1e-08,1.0
synthetic1b5v,plus,600,0.0001,1.0
synthetic1b5v,plus,600,0.01,0.9973
synthetic1b5v,plus,600,0.05,0.9902
synthetic1b5v,plus,600,0.1,0.9902
synthetic1b5v,plus,600,1e-08,1.0
synthetic1b5v,plus,800,0.0001,1.0
synthetic1b5v,plus,800,0.01,0.9975
synthetic1b5v,plus,800,0.05,0.9905
synthetic1b5v,plus,800,0.1,0.9551
synthetic1b5v,plus,800,1e-08,1.0
synthetic1b5v,variance,1000,0.0001,0.9996
synthetic1b5v,variance,1000,0.01,0.9954
synthetic1b5v,variance,1000,0.05,0.9908
synthetic1b5v,variance,1000,0.1,0.986
synthetic1b5v,variance,1000,1e-08,1.0
synthetic1b5v,variance,200,0.0001,0.9988
synthetic1b5v,variance,200,0.01,0.9939
synthetic1b5v,variance,200,0.05,0.9845
synthetic1b5v,variance,200,0.1,0.9845
synthetic1b5v,variance,200,1e-08,1.0
synthetic1b5v,variance,400,0.0001,0.9992
synthetic1b5v,variance,400,0.01,0.9938
synthetic1b5v,variance,400,0.05,0.9859
synthetic1b5v,variance,400,0.1,0.9789
synthetic1b5v,variance,400,1e-08,1.0
synthetic1b5v,variance,600,0.0001,0.9993
synthetic1b5v,variance,600,0.01,0.9946
synthetic1b5v,variance,600,0.05,0.9898
synthetic1b5v,variance,600,0.1,0.9822
synthetic1b5v,variance,600,1e-08,1.0
synthetic1b5v,variance,800,0.0001,0.9995
synthetic1b5v,variance,800,0.01,0.9952
synthetic1b5v,variance,800,0.05,0.9911
synthetic1b5v,variance,800,0.1,0.9843
synthetic1b5v,variance,800,1e-08,1.0
synthetic1b5v,weightsum,1000,0.0001,1.0
synthetic1b5v,weightsum,1000,0.01,0.9937
synthetic1b5v,weightsum,1000,0.05,0.9891
synthetic1b5v,weightsum,1000,0.1,0.9865
synthetic1b5v,weightsum,1000,1e-08,1.0
synthetic1b5v,weightsum,200,0.0001,1.0
synthetic1b5v,weightsum,200,0.01,0.9948
synthetic1b5v,weightsum,200,0.05,0.9863
synthetic1b5v,weightsum,200,0.1,0.9863
synthetic1b5v,weightsum,200,1e-08,1.0
synthetic1b5v,weightsum,400,0.0001,1.0
synthetic1b5v,weightsum,400,0.01,0.9939
synthetic1b5v,weightsum,400,0.05,0.9879
synthetic1b5v,weightsum,400,0.1,0.9817
synthetic1b5v,weightsum,400,1e-08,1.0
synthetic1b5v,weightsum,600,0.0001,1.0
synthetic1b5v,weightsum,600,0.01,0.9939
synthetic1b5v,weightsum,600,0.05,0.9884
synthetic1b5v,weightsum,600,0.1,0.984
synthetic1b5v,weightsum,600,1e-08,1.0
synthetic1b5v,weightsum,800,0.0001,1.0
synthetic1b5v,weightsum,800,0.01,0.9935
synthetic1b5v,weightsum,800,0.05,0.989
synthetic1b5v,weightsum,800,0.1,0.9832
synthetic1b5v,weightsum,800,1e-08,1.0
synthetic1m,boxcox0,1000,0.0001,1.0
synthetic1m,boxcox0,1000,0.01,1.0
synthetic1m,boxcox0,1000,0.05,1.0
synthetic1m,boxcox0,1000,0.1,1.0
synthetic1m,boxcox0,1000,1e-08,1.0
synthetic1m,boxcox0,200,0.0001,1.0
synthetic1m,boxcox0,200,0.01,1.0
synthetic1m,boxcox0,200,0.05,1.0
synthetic1m,boxcox0,200,0.1,1.0
synthetic1m,boxcox0,200,1e-08,1.0
synthetic1m,boxcox0,400,0.0001,1.0
synthetic1m,boxcox0,400,0.01,1.0
synthetic1m,boxcox0,400,0.05,1.0
synthetic1m,boxcox0,400,0.1,1.0
synthetic1m,boxcox0,400,1e-08,1.0
synthetic1m,boxcox0,600,0.0001,1.0
synthetic1m,boxcox0,600,0.01,1.0
synthetic1m,boxcox0,600,0.05,1.0
synthetic1m,boxcox0,600,0.1,1.0
synthetic1m,boxcox0,600,1e-08,1.0
synthetic1m,boxcox0,800,0.0001,1.0
synthetic1m,boxcox0,800,0.01,1.0
synthetic1m,boxcox0,800,0.05,1.0
synthetic1m,boxcox0,800,0.1,1.0
synthetic1m,boxcox0,800,1e-08,1.0
synthetic1m,devide,1000,0.0001,0.9999
synthetic1m,devide,1000,0.01,0.9997
synthetic1m,devide,1000,0.05,0.9895
synthetic1m,devide,1000,0.1,0.9895
synthetic1m,devide,1000,1e-08,1.0
synthetic1m,devide,200,0.0001,1.0
synthetic1m,devide,200,0.01,0.999
synthetic1m,devide,200,0.05,0.999
synthetic1m,devide,200,0.1,0.9797
synthetic1m,devide,200,1e-08,1.0
synthetic1m,devide,400,0.0001,1.0
synthetic1m,devide,400,0.01,0.9995
synthetic1m,devide,400,0.05,0.9858
synthetic1m,devide,400,0.1,0.9858
synthetic1m,devide,400,1e-08,1.0
synthetic1m,devide,600,0.0001,1.0
synthetic1m,devide,600,0.01,0.9996
synthetic1m,devide,600,0.05,0.9878
synthetic1m,devide,600,0.1,0.9878
synthetic1m,devide,600,1e-08,1.0
synthetic1m,devide,800,0.0001,0.9999
synthetic1m,devide,800,0.01,0.9997
synthetic1m,devide,800,0.05,0.9885
synthetic1m,devide,800,0.1,0.9885
synthetic1m,devide,800,1e-08,1.0
synthetic1m,func1,1000,0.0001,1.0
synthetic1m,func1,1000,0.01,1.0
synthetic1m,func1,1000,0.05,1.0
synthetic1m,func1,1000,0.1,1.0
synthetic1m,func1,1000,1e-08,1.0
synthetic1m,func1,200,0.0001,1.0
synthetic1m,func1,200,0.01,1.0
synthetic1m,func1,200,0.05,1.0
synthetic1m,func1,200,0.1,1.0
synthetic1m,func1,200,1e-08,1.0
synthetic1m,func1,400,0.0001,1.0
synthetic1m,func1,400,0.01,1.0
synthetic1m,func1,400,0.05,1.0
synthetic1m,func1,400,0.1,1.0
synthetic1m,func1,400,1e-08,1.0
synthetic1m,func1,600,0.0001,1.0
synthetic1m,func1,600,0.01,1.0
synthetic1m,func1,600,0.05,1.0
synthetic1m,func1,600,0.1,1.0
synthetic1m,func1,600,1e-08,1.0
synthetic1m,func1,800,0.0001,1.0
synthetic1m,func1,800,0.01,1.0
synthetic1m,func1,800,0.05,1.0
synthetic1m,func1,800,0.1,1.0
synthetic1m,func1,800,1e-08,1.0
synthetic1m,L2,1000,0.0001,0.9999
synthetic1m,L2,1000,0.01,0.9944
synthetic1m,L2,1000,0.05,0.987
synthetic1m,L2,1000,0.1,0.987
synthetic1m,L2,1000,1e-08,1.0
synthetic1m,L2,200,0.0001,0.9999
synthetic1m,L2,200,0.01,0.9948
synthetic1m,L2,200,0.05,0.985
synthetic1m,L2,200,0.1,0.985
synthetic1m,L2,200,1e-08,1.0
synthetic1m,L2,400,0.0001,0.9999
synthetic1m,L2,400,0.01,0.9946
synthetic1m,L2,400,0.05,0.9883
synthetic1m,L2,400,0.1,0.974
synthetic1m,L2,400,1e-08,1.0
synthetic1m,L2,600,0.0001,0.9999
synthetic1m,L2,600,0.01,0.9953
synthetic1m,L2,600,0.05,0.9903
synthetic1m,L2,600,0.1,0.976
synthetic1m,L2,600,1e-08,1.0
synthetic1m,L2,800,0.0001,0.9999
synthetic1m,L2,800,0.01,0.9938
synthetic1m,L2,800,0.05,0.9912
synthetic1m,L2,800,0.1,0.982
synthetic1m,L2,800,1e-08,1.0
synthetic1m,L22,1000,0.0001,0.9999
synthetic1m,L22,1000,0.01,0.9966
synthetic1m,L22,1000,0.05,0.9729
synthetic1m,L22,1000,0.1,0.9729
synthetic1m,L22,1000,1e-08,1.0
synthetic1m,L22,200,0.0001,0.9999
synthetic1m,L22,200,0.01,0.9974
synthetic1m,L22,200,0.05,0.9947
synthetic1m,L22,200,0.1,0.9627
synthetic1m,L22,200,1e-08,1.0
synthetic1m,L22,400,0.0001,0.9999
synthetic1m,L22,400,0.01,0.9957
synthetic1m,L22,400,0.05,0.9957
synthetic1m,L22,400,0.1,0.9713
synthetic1m,L22,400,1e-08,1.0
synthetic1m,L22,600,0.0001,0.9999
synthetic1m,L22,600,0.01,0.9959
synthetic1m,L22,600,0.05,0.9959
synthetic1m,L22,600,0.1,0.9727
synthetic1m,L22,600,1e-08,1.0
synthetic1m,L22,800,0.0001,0.9999
synthetic1m,L22,800,0.01,0.9964
synthetic1m,L22,800,0.05,0.9778
synthetic1m,L22,800,0.1,0.9778
synthetic1m,L22,800,1e-08,1.0
synthetic1m,L2LN,1000,0.0001,1.0
synthetic1m,L2LN,1000,0.01,0.9952
synthetic1m,L2LN,1000,0.05,0.9852
synthetic1m,L2LN,1000,0.1,0.9852
synthetic1m,L2LN,1000,1e-08,1.0
synthetic1m,L2LN,200,0.0001,0.9999
synthetic1m,L2LN,200,0.01,0.9938
synthetic1m,L2LN,200,0.05,0.9882
synthetic1m,L2LN,200,0.1,0.9666
synthetic1m,L2LN,200,1e-08,1.0
synthetic1m,L2LN,400,0.0001,0.9999
synthetic1m,L2LN,400,0.01,0.9945
synthetic1m,L2LN,400,0.05,0.9894
synthetic1m,L2LN,400,0.1,0.9692
synthetic1m,L2LN,400,1e-08,1.0
synthetic1m,L2LN,600,0.0001,0.9999
synthetic1m,L2LN,600,0.01,0.9939
synthetic1m,L2LN,600,0.05,0.982
synthetic1m,L2LN,600,0.1,0.982
synthetic1m,L2LN,600,1e-08,1.0
synthetic1m,L2LN,800,0.0001,1.0
synthetic1m,L2LN,800,0.01,0.9935
synthetic1m,L2LN,800,0.05,0.982
synthetic1m,L2LN,800,0.1,0.982
synthetic1m,L2LN,800,1e-08,1.0
synthetic1m,max,1000,0.0001,1.0
synthetic1m,max,1000,0.01,0.9998
synthetic1m,max,1000,0.05,0.9873
synthetic1m,max,1000,0.1,0.9873
synthetic1m,max,1000,1e-08,1.0
synthetic1m,max,200,0.0001,0.9999
synthetic1m,max,200,0.01,0.9987
synthetic1m,max,200,0.05,0.9763
synthetic1m,max,200,0.1,0.9763
synthetic1m,max,200,1e-08,1.0
synthetic1m,max,400,0.0001,0.9999
synthetic1m,max,400,0.01,0.9988
synthetic1m,max,400,0.05,0.9811
synthetic1m,max,400,0.1,0.9811
synthetic1m,max,400,1e-08,1.0
synthetic1m,max,600,0.0001,1.0
synthetic1m,max,600,0.01,0.9998
synthetic1m,max,600,0.05,0.9849
synthetic1m,max,600,0.1,0.9849
synthetic1m,max,600,1e-08,1.0
synthetic1m,max,800,0.0001,1.0
synthetic1m,max,800,0.01,0.9998
synthetic1m,max,800,0.05,0.9861
synthetic1m,max,800,0.1,0.9861
synthetic1m,max,800,1e-08,1.0
synthetic1m,mean,1000,0.0001,0.9999
synthetic1m,mean,1000,0.01,0.9943
synthetic1m,mean,1000,0.05,0.986
synthetic1m,mean,1000,0.1,0.9762
synthetic1m,mean,1000,1e-08,1.0
synthetic1m,mean,200,0.0001,0.9999
synthetic1m,mean,200,0.01,0.9937
synthetic1m,mean,200,0.05,0.9836
synthetic1m,mean,200,0.1,0.9755
synthetic1m,mean,200,1e-08,1.0
synthetic1m,mean,400,0.0001,0.9999
synthetic1m,mean,400,0.01,0.9936
synthetic1m,mean,400,0.05,0.9864
synthetic1m,mean,400,0.1,0.9796
synthetic1m,mean,400,1e-08,1.0
synthetic1m,mean,600,0.0001,0.9999
synthetic1m,mean,600,0.01,0.9937
synthetic1m,mean,600,0.05,0.9844
synthetic1m,mean,600,0.1,0.9769
synthetic1m,mean,600,1e-08,1.0
synthetic1m,mean,800,0.0001,1.0
synthetic1m,mean,800,0.01,0.9936
synthetic1m,mean,800,0.05,0.9813
synthetic1m,mean,800,0.1,0.9779
synthetic1m,mean,800,1e-08,1.0
synthetic1m,minus,1000,0.0001,0.9999
synthetic1m,minus,1000,0.01,0.9961
synthetic1m,minus,1000,0.05,0.9914
synthetic1m,minus,1000,0.1,0.9724
synthetic1m,minus,1000,1e-08,1.0
synthetic1m,minus,200,0.0001,0.9999
synthetic1m,minus,200,0.01,0.9948
synthetic1m,minus,200,0.05,0.9896
synthetic1m,minus,200,0.1,0.9896
synthetic1m,minus,200,1e-08,1.0
synthetic1m,minus,400,0.0001,0.9999
synthetic1m,minus,400,0.01,0.9952
synthetic1m,minus,400,0.05,0.9899
synthetic1m,minus,400,0.1,0.9668
synthetic1m,minus,400,1e-08,1.0
synthetic1m,minus,600,0.0001,0.9998
synthetic1m,minus,600,0.01,0.9956
synthetic1m,minus,600,0.05,0.9905
synthetic1m,minus,600,0.1,0.9622
synthetic1m,minus,600,1e-08,1.0
synthetic1m,minus,800,0.0001,0.9999
synthetic1m,minus,800,0.01,0.996
synthetic1m,minus,800,0.05,0.9911
synthetic1m,minus,800,0.1,0.9731
synthetic1m,minus,800,1e-08,1.0
synthetic1m,multi,1000,0.0001,0.9999
synthetic1m,multi,1000,0.01,0.9974
synthetic1m,multi,1000,0.05,0.9838
synthetic1m,multi,1000,0.1,0.9838
synthetic1m,multi,1000,1e-08,1.0
synthetic1m,multi,200,0.0001,0.9999
synthetic1m,multi,200,0.01,0.9979
synthetic1m,multi,200,0.05,0.9952
synthetic1m,multi,200,0.1,0.9729
synthetic1m,multi,200,1e-08,1.0
synthetic1m,multi,400,0.0001,1.0
synthetic1m,multi,400,0.01,0.996
synthetic1m,multi,400,0.05,0.996
synthetic1m,multi,400,0.1,0.9773
synthetic1m,multi,400,1e-08,1.0
synthetic1m,multi,600,0.0001,0.9999
synthetic1m,multi,600,0.01,0.9965
synthetic1m,multi,600,0.05,0.9812
synthetic1m,multi,600,0.1,0.9812
synthetic1m,multi,600,1e-08,1.0
synthetic1m,multi,800,0.0001,0.9999
synthetic1m,multi,800,0.01,0.9972
synthetic1m,multi,800,0.05,0.9811
synthetic1m,multi,800,0.1,0.9811
synthetic1m,multi,800,1e-08,1.0
synthetic1m,plus,1000,0.0001,0.9999
synthetic1m,plus,1000,0.01,0.9952
synthetic1m,plus,1000,0.05,0.981
synthetic1m,plus,1000,0.1,0.981
synthetic1m,plus,1000,1e-08,1.0
synthetic1m,plus,200,0.0001,0.9999
synthetic1m,plus,200,0.01,0.9962
synthetic1m,plus,200,0.05,0.9914
synthetic1m,plus,200,0.1,0.9673
synthetic1m,plus,200,1e-08,1.0
synthetic1m,plus,400,0.0001,0.9999
synthetic1m,plus,400,0.01,0.9967
synthetic1m,plus,400,0.05,0.9919
synthetic1m,plus,400,0.1,0.973
synthetic1m,plus,400,1e-08,1.0
synthetic1m,plus,600,0.0001,0.9999
synthetic1m,plus,600,0.01,0.997
synthetic1m,plus,600,0.05,0.9938
synthetic1m,plus,600,0.1,0.9777
synthetic1m,plus,600,1e-08,1.0
synthetic1m,plus,800,0.0001,0.9999
synthetic1m,plus,800,0.01,0.9948
synthetic1m,plus,800,0.05,0.9782
synthetic1m,plus,800,0.1,0.9782
synthetic1m,plus,800,1e-08,1.0
synthetic1m,variance,1000,0.0001,0.9995
synthetic1m,variance,1000,0.01,0.9959
synthetic1m,variance,1000,0.05,0.9836
synthetic1m,variance,1000,0.1,0.9836
synthetic1m,variance,1000,1e-08,1.0
synthetic1m,variance,200,0.0001,0.9985
synthetic1m,variance,200,0.01,0.9925
synthetic1m,variance,200,0.05,0.9733
synthetic1m,variance,200,0.1,0.9721
synthetic1m,variance,200,1e-08,1.0
synthetic1m,variance,400,0.0001,0.9991
synthetic1m,variance,400,0.01,0.9918
synthetic1m,variance,400,0.05,0.9871
synthetic1m,variance,400,0.1,0.9773
synthetic1m,variance,400,1e-08,1.0
synthetic1m,variance,600,0.0001,0.9993
synthetic1m,variance,600,0.01,0.9924
synthetic1m,variance,600,0.05,0.9772
synthetic1m,variance,600,0.1,0.9772
synthetic1m,variance,600,1e-08,1.0
synthetic1m,variance,800,0.0001,0.9994
synthetic1m,variance,800,0.01,0.9916
synthetic1m,variance,800,0.05,0.9849
synthetic1m,variance,800,0.1,0.9846
synthetic1m,variance,800,1e-08,1.0
synthetic1m,weightsum,1000,0.0001,0.9999
synthetic1m,weightsum,1000,0.01,0.9952
synthetic1m,weightsum,1000,0.05,0.9849
synthetic1m,weightsum,1000,0.1,0.9849
synthetic1m,weightsum,1000,1e-08,1.0
synthetic1m,weightsum,200,0.0001,0.9999
synthetic1m,weightsum,200,0.01,0.9942
synthetic1m,weightsum,200,0.05,0.9846
synthetic1m,weightsum,200,0.1,0.9846
synthetic1m,weightsum,200,1e-08,1.0
synthetic1m,weightsum,400,0.0001,0.9999
synthetic1m,weightsum,400,0.01,0.9954
synthetic1m,weightsum,400,0.05,0.9867
synthetic1m,weightsum,400,0.1,0.9867
synthetic1m,weightsum,400,1e-08,1.0
synthetic1m,weightsum,600,0.0001,0.9999
synthetic1m,weightsum,600,0.01,0.9941
synthetic1m,weightsum,600,0.05,0.9905
synthetic1m,weightsum,600,0.1,0.9816
synthetic1m,weightsum,600,1e-08,1.0
synthetic1m,weightsum,800,0.0001,0.9999
synthetic1m,weightsum,800,0.01,0.9947
synthetic1m,weightsum,800,0.05,0.9914
synthetic1m,weightsum,800,0.1,0.9836
synthetic1m,weightsum,800,1e-08,1.0
synthetic256m,boxcox0,1000,0.0001,1.0
synthetic256m,boxcox0,1000,0.01,1.0
synthetic256m,boxcox0,1000,0.05,1.0
synthetic256m,boxcox0,1000,0.1,1.0
