method,data,errorbound,function,width,iterations,time(s),error,nodecount,memory(GB)
our-cpp,synthetic128m,0.0,minus,600,14,0.069,0.0,36761,0.6130905151367188
our-cpp,synthetic128m,0.0,minus,800,13,0.078,0.0,46208,0.6130905151367188
our-cpp,synthetic128m,0.0,minus,1000,13,0.102,0.0,57152,0.6130905151367188
our-cpp,synthetic128m,0.0,minus,1200,13,0.118,0.0,67904,0.6130905151367188
our-cpp,synthetic128m,0.0,multi,200,14,0.023,0.0,12128,0.6130905151367188
our-cpp,synthetic128m,0.0,multi,400,17,0.04,0.0,21865,0.6130905151367188
our-cpp,synthetic128m,0.0,multi,600,16,0.058,0.0,31147,0.6130905151367188
our-cpp,synthetic128m,0.0,multi,800,14,0.079,0.0,39993,0.6130905151367188
our-cpp,synthetic128m,0.0,multi,1000,14,0.096,0.0,49619,0.6130905151367188
our-cpp,synthetic128m,0.0,multi,1200,13,0.112,0.0,59036,0.6130905151367188
our-cpp,synthetic128m,0.0,devide,200,7,0.021,0.0,11420,0.6130905151367188
our-cpp,synthetic128m,0.0,devide,400,7,0.039,0.0,21215,0.6130905151367188
our-cpp,synthetic128m,0.0,devide,600,5,0.052,0.0,29090,0.6130905151367188
our-cpp,synthetic128m,0.0,devide,800,5,0.069,0.0,38080,0.6130905151367188
our-cpp,synthetic128m,0.0,devide,1000,6,0.091,0.0,47921,0.6130905151367188
our-cpp,synthetic128m,0.0,devide,1200,6,0.106,0.0,56609,0.6130905151367188
our-cpp,synthetic128m,0.0,mean,200,43,0.093,0.0,66703,0.6130943298339844
our-cpp,synthetic128m,0.0,mean,400,37,0.145,0.0,120165,0.6130943298339844
our-cpp,synthetic128m,0.0,mean,600,36,0.208,0.0,175206,0.6130943298339844
our-cpp,synthetic128m,0.0,mean,800,36,0.268,0.0,229194,0.6135635375976562
our-cpp,synthetic128m,0.0,mean,1000,55,0.344,0.0,284691,0.6152725219726562
our-cpp,synthetic128m,0.0,mean,1200,53,0.41,0.0,332803,0.6178817749023438
our-cpp,synthetic128m,0.0,variance,200,31,0.076,0.0,54932,0.6188087463378906
our-cpp,synthetic128m,0.0,variance,400,45,0.137,0.0,103156,0.6189994812011719
our-cpp,synthetic128m,0.0,variance,600,37,0.208,0.0,148570,0.6192131042480469
our-cpp,synthetic128m,0.0,variance,800,45,0.268,0.0,188919,0.6192131042480469
our-cpp,synthetic128m,0.0,variance,1000,35,0.322,0.0,234670,0.6192283630371094
our-cpp,synthetic128m,0.0,variance,1200,42,0.394,0.0,274125,0.6192283630371094
our-cpp,synthetic128m,0.0,max,200,5,0.041,0.0,14183,0.6192283630371094
our-cpp,synthetic128m,0.0,max,400,4,0.073,0.0,25537,0.6192283630371094
our-cpp,synthetic128m,0.0,max,600,4,0.105,0.0,37380,0.6192741394042969
our-cpp,synthetic128m,0.0,max,800,4,0.138,0.0,48934,0.6192741394042969
our-cpp,synthetic128m,0.0,max,1000,4,0.174,0.0,61483,0.6192741394042969
our-cpp,synthetic128m,0.0,max,1200,4,0.194,0.0,70432,0.6192741394042969
our-cpp,synthetic128m,0.0,L2,200,32,0.07,0.0,48804,0.6192741394042969
our-cpp,synthetic128m,0.0,L2,400,32,0.124,0.0,91517,0.6192741394042969
our-cpp,synthetic128m,0.0,L2,600,31,0.187,0.0,132426,0.6192741394042969
our-cpp,synthetic128m,0.0,L2,800,31,0.238,0.0,171894,0.6192741394042969
our-cpp,synthetic128m,0.0,L2,1000,33,0.295,0.0,214159,0.6192741394042969
our-cpp,synthetic128m,0.0,L2,1200,30,0.344,0.0,250560,0.6192741394042969
our-cpp,synthetic128m,0.0,weightsum,200,29,0.074,0.0,51736,0.6192741394042969
our-cpp,synthetic128m,0.0,weightsum,400,28,0.128,0.0,94437,0.6192741394042969
our-cpp,synthetic128m,0.0,weightsum,600,28,0.181,0.0,134567,0.6192741394042969
our-cpp,synthetic128m,0.0,weightsum,800,28,0.229,0.0,175490,0.6192741394042969
our-cpp,synthetic128m,0.0,weightsum,1000,23,0.295,0.0,217665,0.6193275451660156
our-cpp,synthetic128m,0.0,weightsum,1200,41,0.35,0.0,252759,0.61993408203125
our-cpp,synthetic128m,0.0,L22,200,22,0.03,0.0,12444,0.61993408203125
our-cpp,synthetic128m,0.0,L22,400,22,0.05,0.0,21187,0.61993408203125
our-cpp,synthetic128m,0.0,L22,600,22,0.068,0.0,30412,0.61993408203125
our-cpp,synthetic128m,0.0,L22,800,22,0.089,0.0,39311,0.61993408203125
our-cpp,synthetic128m,0.0,L22,1000,19,0.106,0.0,47845,0.61993408203125
our-cpp,synthetic128m,0.0,L22,1200,19,0.12,0.0,56709,0.61993408203125
our-cpp,synthetic128m,0.0,L2LN,200,36,0.063,0.0,45472,0.61993408203125
our-cpp,synthetic128m,0.0,L2LN,400,23,0.114,0.0,81645,0.6200523376464844
our-cpp,synthetic128m,0.0,L2LN,600,23,0.167,0.0,119814,0.6200523376464844
our-cpp,synthetic128m,0.0,L2LN,800,23,0.214,0.0,153235,0.62005615234375
our-cpp,synthetic128m,0.0,L2LN,1000,32,0.275,0.0,193376,0.62005615234375
our-cpp,synthetic128m,0.0,L2LN,1200,31,0.32,0.0,224494,0.6204109191894531
our-cpp,synthetic256m,0.1,func1,200,0,0.008,0.0,1705,1.0085563659667969
our-cpp,synthetic256m,0.1,func1,400,0,0.014,0.0,3241,1.0085563659667969
our-cpp,synthetic256m,0.1,func1,600,0,0.018,0.0,4714,1.0085563659667969
our-cpp,synthetic256m,0.1,func1,800,0,0.023,0.0,6154,1.0085563659667969
our-cpp,synthetic256m,0.1,func1,1000,0,0.03,0.0,7899,1.0085563659667969
our-cpp,synthetic256m,0.1,func1,1200,0,0.032,0.0,8939,1.0085563659667969
our-cpp,synthetic256m,0.1,boxcox0,200,0,0.005,0.0,1705,1.0085563659667969
our-cpp,synthetic256m,0.1,boxcox0,400,0,0.011,0.0,3241,1.0085563659667969
our-cpp,synthetic256m,0.1,boxcox0,600,0,0.017,0.0,4714,1.0085563659667969
our-cpp,synthetic256m,0.1,boxcox0,800,0,0.023,0.0,6154,1.0085563659667969
our-cpp,synthetic256m,0.1,boxcox0,1000,0,0.029,0.0,7899,1.0085563659667969
our-cpp,synthetic256m,0.1,boxcox0,1200,0,0.033,0.0,8939,1.0085563659667969
our-cpp,synthetic256m,0.1,plus,200,0,0.011,0.0598,3411,1.0085563659667969
our-cpp,synthetic256m,0.1,plus,400,0,0.021,0.05,6483,1.0085563659667969
our-cpp,synthetic256m,0.1,plus,600,0,0.031,0.0365,9428,1.0085563659667969
our-cpp,synthetic256m,0.1,plus,800,0,0.04,0.0291,12308,1.0085563659667969
our-cpp,synthetic256m,0.1,plus,1000,0,0.056,0.0274,15798,1.0085563659667969
our-cpp,synthetic256m,0.1,plus,1200,0,0.061,0.0255,17878,1.0085563659667969
our-cpp,synthetic256m,0.1,minus,200,1,0.024,0.02,8051,1.0096778869628906
our-cpp,synthetic256m,0.1,minus,400,0,0.046,0.0703,6483,1.0096778869628906
our-cpp,synthetic256m,0.1,minus,600,0,0.065,0.0587,9428,1.0096778869628906
our-cpp,synthetic256m,0.1,minus,800,0,0.083,0.0507,12308,1.0096778869628906
our-cpp,synthetic256m,0.1,minus,1000,0,0.099,0.0415,15798,1.0096778869628906
our-cpp,synthetic256m,0.1,minus,1200,0,0.131,0.0457,17878,1.0096778869628906
our-cpp,synthetic256m,0.1,multi,200,0,0.02,0.0821,3411,1.0096778869628906
our-cpp,synthetic256m,0.1,multi,400,0,0.044,0.0608,6483,1.0096778869628906
our-cpp,synthetic256m,0.1,multi,600,0,0.053,0.0434,9428,1.0096778869628906
our-cpp,synthetic256m,0.1,multi,800,0,0.065,0.0447,12308,1.0096778869628906
our-cpp,synthetic256m,0.1,multi,1000,0,0.066,0.0358,15798,1.0096778869628906
our-cpp,synthetic256m,0.1,multi,1200,0,0.07,0.0338,17878,1.0096778869628906
our-cpp,synthetic256m,0.1,devide,200,0,0.013,0.0262,3411,1.0096778869628906
our-cpp,synthetic256m,0.1,devide,400,0,0.026,0.0209,6483,1.0096778869628906
our-cpp,synthetic256m,0.1,devide,600,0,0.036,0.0204,9428,1.0096778869628906
our-cpp,synthetic256m,0.1,devide,800,0,0.047,0.0167,12308,1.0096778869628906
our-cpp,synthetic256m,0.1,devide,1000,0,0.059,0.017,15798,1.0096778869628906
our-cpp,synthetic256m,0.1,devide,1200,0,0.076,0.0159,17878,1.0099716186523438
our-cpp,synthetic256m,0.1,mean,200,0,0.035,0.0888,8529,1.0099716186523438
our-cpp,synthetic256m,0.1,mean,400,0,0.065,0.0563,16209,1.0099716186523438
our-cpp,synthetic256m,0.1,mean,600,0,0.094,0.0469,23571,1.0099716186523438
our-cpp,synthetic256m,0.1,mean,800,0,0.119,0.0436,30771,1.0099716186523438
our-cpp,synthetic256m,0.1,mean,1000,0,0.159,0.0348,39497,1.0099716186523438
our-cpp,synthetic256m,0.1,mean,1200,0,0.181,0.0357,44697,1.0099716186523438
our-cpp,synthetic256m,0.1,variance,200,1,0.044,0.0421,20274,1.0099716186523438
our-cpp,synthetic256m,0.1,variance,400,0,0.073,0.0606,16209,1.0099716186523438
our-cpp,synthetic256m,0.1,variance,600,0,0.107,0.0357,23571,1.0099716186523438
our-cpp,synthetic256m,0.1,variance,800,0,0.128,0.0462,30771,1.0099716186523438
our-cpp,synthetic256m,0.1,variance,1000,0,0.162,0.0449,39497,1.0099716186523438
our-cpp,synthetic256m,0.1,variance,1200,0,0.186,0.027,44697,1.0099716186523438
our-cpp,synthetic256m,0.1,max,200,0,0.032,0.0113,8529,1.0099716186523438
our-cpp,synthetic256m,0.1,max,400,0,0.059,0.0085,16209,1.0099716186523438
our-cpp,synthetic256m,0.1,max,600,0,0.09,0.0067,23571,1.0099716186523438
our-cpp,synthetic256m,0.1,max,800,0,0.125,0.006,30771,1.0099716186523438
our-cpp,synthetic256m,0.1,max,1000,0,0.155,0.0051,39497,1.0099716186523438
our-cpp,synthetic256m,0.1,max,1200,0,0.172,0.0048,44697,1.0099716186523438
our-cpp,synthetic256m,0.1,L2,200,0,0.034,0.0664,8529,1.0099716186523438
our-cpp,synthetic256m,0.1,L2,400,0,0.064,0.0452,16209,1.0099716186523438
our-cpp,synthetic256m,0.1,L2,600,0,0.102,0.04,23571,1.0099716186523438
our-cpp,synthetic256m,0.1,L2,800,0,0.125,0.0342,30771,1.0099716186523438
our-cpp,synthetic256m,0.1,L2,1000,0,0.158,0.0296,39497,1.0099716186523438
our-cpp,synthetic256m,0.1,L2,1200,0,0.177,0.0309,44697,1.0099716186523438
our-cpp,synthetic256m,0.1,weightsum,200,0,0.035,0.0898,8529,1.0099716186523438
our-cpp,synthetic256m,0.1,weightsum,400,0,0.065,0.0619,16209,1.0099716186523438
our-cpp,synthetic256m,0.1,weightsum,600,0,0.093,0.0465,23571,1.0099716186523438
our-cpp,synthetic256m,0.1,weightsum,800,0,0.119,0.0441,30771,1.0099716186523438
our-cpp,synthetic256m,0.1,weightsum,1000,0,0.157,0.0412,39497,1.0099716186523438
our-cpp,synthetic256m,0.1,weightsum,1200,0,0.174,0.034,44697,1.0099716186523438
our-cpp,synthetic256m,0.1,L22,200,0,0.015,0.0583,3411,1.0099716186523438
our-cpp,synthetic256m,0.1,L22,400,0,0.026,0.0489,6483,1.0099716186523438
our-cpp,synthetic256m,0.1,L22,600,0,0.047,0.0392,9428,1.0100784301757812
our-cpp,synthetic256m,0.1,L22,800,0,0.056,0.0266,12308,1.0100784301757812
our-cpp,synthetic256m,0.1,L22,1000,0,0.067,0.0308,15798,1.0100784301757812
our-cpp,synthetic256m,0.1,L22,1200,0,0.078,0.029,17878,1.0100784301757812
our-cpp,synthetic256m,0.1,L2LN,200,0,0.032,0.0393,8529,1.0100784301757812
our-cpp,synthetic256m,0.1,L2LN,400,0,0.057,0.0301,16209,1.0100784301757812
our-cpp,synthetic256m,0.1,L2LN,600,0,0.086,0.025,23571,1.0100784301757812
our-cpp,synthetic256m,0.1,L2LN,800,0,0.117,0.0215,30771,1.0100784301757812
our-cpp,synthetic256m,0.1,L2LN,1000,0,0.152,0.02,39497,1.0100784301757812
our-cpp,synthetic256m,0.1,L2LN,1200,0,0.174,0.0172,44697,1.0100784301757812
our-cpp,synthetic256m,0.05,func1,200,0,0.008,0.0,1705,1.0100784301757812
our-cpp,synthetic256m,0.05,func1,400,0,0.014,0.0,3241,1.0100784301757812
our-cpp,synthetic256m,0.05,func1,600,0,0.019,0.0,4714,1.0100784301757812
our-cpp,synthetic256m,0.05,func1,800,0,0.025,0.0,6154,1.0100784301757812
our-cpp,synthetic256m,0.05,func1,1000,0,0.032,0.0,7899,1.0100784301757812
our-cpp,synthetic256m,0.05,func1,1200,0,0.034,0.0,8939,1.0100784301757812
our-cpp,synthetic256m,0.05,boxcox0,200,0,0.007,0.0,1705,1.0100784301757812
our-cpp,synthetic256m,0.05,boxcox0,400,0,0.012,0.0,3241,1.0100784301757812
our-cpp,synthetic256m,0.05,boxcox0,600,0,0.017,0.0,4714,1.0100784301757812
our-cpp,synthetic256m,0.05,boxcox0,800,0,0.025,0.0,6154,1.0100784301757812
our-cpp,synthetic256m,0.05,boxcox0,1000,0,0.035,0.0,7899,1.0100784301757812
our-cpp,synthetic256m,0.05,boxcox0,1200,0,0.038,0.0,8939,1.0100784301757812
our-cpp,synthetic256m,0.05,plus,200,1,0.018,0.0096,8125,1.0125961303710938
our-cpp,synthetic256m,0.05,plus,400,0,0.026,0.05,6483,1.0125961303710938
our-cpp,synthetic256m,0.05,plus,600,0,0.04,0.0365,9428,1.0125961303710938
our-cpp,synthetic256m,0.05,plus,800,0,0.053,0.0291,12308,1.0125961303710938
our-cpp,synthetic256m,0.05,plus,1000,0,0.068,0.0274,15798,1.0125961303710938
our-cpp,synthetic256m,0.05,plus,1200,0,0.071,0.0255,17878,1.0125961303710938
our-cpp,synthetic256m,0.05,minus,200,1,0.019,0.02,7976,1.0125961303710938
our-cpp,synthetic256m,0.05,minus,400,1,0.033,0.0172,15365,1.0125961303710938
our-cpp,synthetic256m,0.05,minus,600,1,0.049,0.0107,22348,1.0126152038574219
our-cpp,synthetic256m,0.05,minus,800,1,0.063,0.014,29533,1.0127944946289062
our-cpp,synthetic256m,0.05,minus,1000,0,0.068,0.0415,15798,1.0127944946289062
our-cpp,synthetic256m,0.05,minus,1200,0,0.082,0.0457,17878,1.0127944946289062
our-cpp,synthetic256m,0.05,multi,200,1,0.019,0.013,8028,1.0128440856933594
our-cpp,synthetic256m,0.05,multi,400,1,0.035,0.0107,15508,1.0131492614746094
our-cpp,synthetic256m,0.05,multi,600,0,0.041,0.0434,9428,1.0131492614746094
our-cpp,synthetic256m,0.05,multi,800,0,0.056,0.0447,12308,1.0131492614746094
our-cpp,synthetic256m,0.05,multi,1000,0,0.072,0.0358,15798,1.0131492614746094
our-cpp,synthetic256m,0.05,multi,1200,0,0.076,0.0338,17878,1.0131492614746094
our-cpp,synthetic256m,0.05,devide,200,0,0.014,0.0262,3411,1.0131492614746094
our-cpp,synthetic256m,0.05,devide,400,0,0.026,0.0209,6483,1.0131492614746094
our-cpp,synthetic256m,0.05,devide,600,0,0.038,0.0204,9428,1.0131492614746094
our-cpp,synthetic256m,0.05,devide,800,0,0.049,0.0167,12308,1.0131492614746094
our-cpp,synthetic256m,0.05,devide,1000,0,0.066,0.017,15798,1.0131492614746094
our-cpp,synthetic256m,0.05,devide,1200,0,0.077,0.0159,17878,1.0131492614746094
our-cpp,synthetic256m,0.05,mean,200,1,0.044,0.0368,19719,1.0134696960449219
our-cpp,synthetic256m,0.05,mean,400,1,0.082,0.0262,38162,1.0136947631835938
our-cpp,synthetic256m,0.05,mean,600,0,0.133,0.0469,23571,1.0136947631835938
our-cpp,synthetic256m,0.05,mean,800,0,0.177,0.0436,30771,1.0136947631835938
our-cpp,synthetic256m,0.05,mean,1000,0,0.239,0.0348,39497,1.0136947631835938
our-cpp,synthetic256m,0.05,mean,1200,0,0.276,0.0357,44697,1.0136947631835938
our-cpp,synthetic256m,0.05,variance,200,1,0.067,0.0421,20503,1.0137596130371094
our-cpp,synthetic256m,0.05,variance,400,1,0.121,0.0169,39043,1.0137596130371094
our-cpp,synthetic256m,0.05,variance,600,0,0.148,0.0357,23571,1.0137596130371094
our-cpp,synthetic256m,0.05,variance,800,0,0.173,0.0462,30771,1.0137596130371094
our-cpp,synthetic256m,0.05,variance,1000,0,0.215,0.0449,39497,1.0137596130371094
our-cpp,synthetic256m,0.05,variance,1200,0,0.244,0.027,44697,1.0137596130371094
our-cpp,synthetic256m,0.05,max,200,0,0.041,0.0113,8529,1.0137596130371094
our-cpp,synthetic256m,0.05,max,400,0,0.081,0.0085,16209,1.0137596130371094
our-cpp,synthetic256m,0.05,max,600,0,0.122,0.0067,23571,1.0137596130371094
our-cpp,synthetic256m,0.05,max,800,0,0.149,0.006,30771,1.0137596130371094
our-cpp,synthetic256m,0.05,max,1000,0,0.188,0.0051,39497,1.0137596130371094
our-cpp,synthetic256m,0.05,max,1200,0,0.218,0.0048,44697,1.0137596130371094
our-cpp,synthetic256m,0.05,L2,200,1,0.051,0.0316,20356,1.0137596130371094
our-cpp,synthetic256m,0.05,L2,400,0,0.083,0.0452,16209,1.0137596130371094
our-cpp,synthetic256m,0.05,L2,600,0,0.149,0.04,23571,1.0137596130371094
our-cpp,synthetic256m,0.05,L2,800,0,0.206,0.0342,30771,1.0137596130371094
our-cpp,synthetic256m,0.05,L2,1000,0,0.293,0.0296,39497,1.0137596130371094
our-cpp,synthetic256m,0.05,L2,1200,0,0.296,0.0309,44697,1.0137596130371094
our-cpp,synthetic256m,0.05,weightsum,200,1,0.062,0.0317,20804,1.0137596130371094
our-cpp,synthetic256m,0.05,weightsum,400,1,0.1,0.022,39382,1.0137596130371094
our-cpp,synthetic256m,0.05,weightsum,600,0,0.118,0.0465,23571,1.0137596130371094
our-cpp,synthetic256m,0.05,weightsum,800,0,0.162,0.0441,30771,1.0137596130371094
our-cpp,synthetic256m,0.05,weightsum,1000,0,0.198,0.0412,39497,1.0137596130371094
our-cpp,synthetic256m,0.05,weightsum,1200,0,0.195,0.034,44697,1.0137596130371094
our-cpp,synthetic256m,0.05,L22,200,1,0.021,0.0081,8274,1.0137596130371094
our-cpp,synthetic256m,0.05,L22,400,0,0.031,0.0489,6483,1.0137596130371094
our-cpp,synthetic256m,0.05,L22,600,0,0.046,0.0392,9428,1.0137596130371094
our-cpp,synthetic256m,0.05,L22,800,0,0.059,0.0266,12308,1.0137596130371094
our-cpp,synthetic256m,0.05,L22,1000,0,0.071,0.0308,15798,1.0137596130371094
our-cpp,synthetic256m,0.05,L22,1200,0,0.077,0.029,17878,1.0137596130371094
our-cpp,synthetic256m,0.05,L2LN,200,0,0.036,0.0393,8529,1.0137596130371094
our-cpp,synthetic256m,0.05,L2LN,400,0,0.073,0.0301,16209,1.0137596130371094
our-cpp,synthetic256m,0.05,L2LN,600,0,0.106,0.025,23571,1.0137596130371094
our-cpp,synthetic256m,0.05,L2LN,800,0,0.136,0.0215,30771,1.0137596130371094
our-cpp,synthetic256m,0.05,L2LN,1000,0,0.169,0.02,39497,1.0137596130371094
our-cpp,synthetic256m,0.05,L2LN,1200,0,0.197,0.0172,44697,1.0137596130371094
our-cpp,synthetic256m,0.01,func1,200,0,0.009,0.0,1705,1.0137596130371094
our-cpp,synthetic256m,0.01,func1,400,0,0.015,0.0,3241,1.0137596130371094
our-cpp,synthetic256m,0.01,func1,600,0,0.02,0.0,4714,1.0137596130371094
our-cpp,synthetic256m,0.01,func1,800,0,0.027,0.0,6154,1.0137596130371094
our-cpp,synthetic256m,0.01,func1,1000,0,0.038,0.0,7899,1.0137596130371094
our-cpp,synthetic256m,0.01,func1,1200,0,0.042,0.0,8939,1.0137596130371094
our-cpp,synthetic256m,0.01,boxcox0,200,0,0.007,0.0,1705,1.0137596130371094
our-cpp,synthetic256m,0.01,boxcox0,400,0,0.013,0.0,3241,1.0137596130371094
our-cpp,synthetic256m,0.01,boxcox0,600,0,0.021,0.0,4714,1.0137596130371094
our-cpp,synthetic256m,0.01,boxcox0,800,0,0.029,0.0,6154,1.0137596130371094
our-cpp,synthetic256m,0.01,boxcox0,1000,0,0.037,0.0,7899,1.0137596130371094
our-cpp,synthetic256m,0.01,boxcox0,1200,0,0.042,0.0,8939,1.0137596130371094
our-cpp,synthetic256m,0.01,plus,200,1,0.017,0.0096,7914,1.0137596130371094
our-cpp,synthetic256m,0.01,plus,400,1,0.034,0.0079,15571,1.0137596130371094
our-cpp,synthetic256m,0.01,plus,600,1,0.053,0.0069,22658,1.0137596130371094
our-cpp,synthetic256m,0.01,plus,800,1,0.071,0.0043,29682,1.0137596130371094
our-cpp,synthetic256m,0.01,plus,1000,1,0.089,0.0059,36641,1.0138778686523438
our-cpp,synthetic256m,0.01,plus,1200,1,0.099,0.0058,42936,1.014129638671875
our-cpp,synthetic256m,0.01,minus,200,2,0.02,0.0076,10913,1.0145149230957031
our-cpp,synthetic256m,0.01,minus,400,2,0.039,0.0063,20734,1.0145149230957031
our-cpp,synthetic256m,0.01,minus,600,2,0.056,0.0053,30110,1.0145149230957031
our-cpp,synthetic256m,0.01,minus,800,2,0.073,0.0049,39060,1.0145339965820312
our-cpp,synthetic256m,0.01,minus,1000,1,0.087,0.009,36956,1.0146331787109375
our-cpp,synthetic256m,0.01,minus,1200,1,0.101,0.0084,42318,1.0146408081054688
our-cpp,synthetic256m,0.01,multi,200,2,0.019,0.0066,10650,1.0146446228027344
our-cpp,synthetic256m,0.01,multi,400,2,0.035,0.0056,20286,1.0146560668945312
our-cpp,synthetic256m,0.01,multi,600,1,0.051,0.0096,22631,1.0146560668945312
our-cpp,synthetic256m,0.01,multi,800,1,0.07,0.0089,29075,1.0146560668945312
our-cpp,synthetic256m,0.01,multi,1000,1,0.085,0.0054,36590,1.0146560668945312
our-cpp,synthetic256m,0.01,multi,1200,1,0.103,0.0082,42827,1.0146636962890625
our-cpp,synthetic256m,0.01,devide,200,1,0.018,0.0017,8059,1.0146636962890625
our-cpp,synthetic256m,0.01,devide,400,1,0.032,0.0013,15152,1.0146636962890625
our-cpp,synthetic256m,0.01,devide,600,1,0.05,0.0008,22516,1.0146636962890625
our-cpp,synthetic256m,0.01,devide,800,1,0.067,0.0002,29733,1.0146636962890625
our-cpp,synthetic256m,0.01,devide,1000,1,0.088,0.0002,37012,1.0146636962890625
our-cpp,synthetic256m,0.01,devide,1200,1,0.101,0.0005,42726,1.0146636962890625
our-cpp,synthetic256m,0.01,mean,200,5,0.09,0.009,40757,1.0172233581542969
our-cpp,synthetic256m,0.01,mean,400,4,0.118,0.0086,70413,1.0172233581542969
our-cpp,synthetic256m,0.01,mean,600,3,0.162,0.0066,89094,1.0172233581542969
our-cpp,synthetic256m,0.01,mean,800,3,0.203,0.0086,116505,1.0181350708007812
our-cpp,synthetic256m,0.01,mean,1000,2,0.237,0.0098,122339,1.0190162658691406
our-cpp,synthetic256m,0.01,mean,1200,2,0.257,0.0094,141540,1.0198783874511719
our-cpp,synthetic256m,0.01,variance,200,4,0.057,0.0053,36630,1.0205268859863281
our-cpp,synthetic256m,0.01,variance,400,2,0.097,0.0079,51485,1.0205268859863281
our-cpp,synthetic256m,0.01,variance,600,2,0.146,0.006,75449,1.0205268859863281
our-cpp,synthetic256m,0.01,variance,800,2,0.188,0.0061,98522,1.0205268859863281
our-cpp,synthetic256m,0.01,variance,1000,2,0.241,0.0056,122593,1.0205268859863281
our-cpp,synthetic256m,0.01,variance,1200,2,0.264,0.0046,142374,1.0205268859863281
our-cpp,synthetic256m,0.01,max,200,1,0.041,0.0001,14632,1.0206222534179688
our-cpp,synthetic256m,0.01,max,400,0,0.069,0.0085,16209,1.0206222534179688
our-cpp,synthetic256m,0.01,max,600,0,0.106,0.0067,23571,1.0206222534179688
our-cpp,synthetic256m,0.01,max,800,0,0.125,0.006,30771,1.0206222534179688
our-cpp,synthetic256m,0.01,max,1000,0,0.156,0.0051,39497,1.0206222534179688
our-cpp,synthetic256m,0.01,max,1200,0,0.185,0.0048,44697,1.0206222534179688
our-cpp,synthetic256m,0.01,L2,200,3,0.05,0.0083,31153,1.0206794738769531
our-cpp,synthetic256m,0.01,L2,400,2,0.092,0.0087,51991,1.0207328796386719
our-cpp,synthetic256m,0.01,L2,600,2,0.134,0.006,74808,1.020751953125
our-cpp,synthetic256m,0.01,L2,800,2,0.18,0.0073,97936,1.0207786560058594
our-cpp,synthetic256m,0.01,L2,1000,1,0.211,0.0095,90943,1.0207786560058594
our-cpp,synthetic256m,0.01,L2,1200,1,0.239,0.0089,106751,1.0207786560058594
our-cpp,synthetic256m,0.01,weightsum,200,3,0.05,0.0092,32197,1.0207786560058594
our-cpp,synthetic256m,0.01,weightsum,400,2,0.092,0.0079,51109,1.0207786560058594
our-cpp,synthetic256m,0.01,weightsum,600,2,0.135,0.0064,75269,1.0207786560058594
our-cpp,synthetic256m,0.01,weightsum,800,2,0.178,0.0065,98129,1.0207786560058594
our-cpp,synthetic256m,0.01,weightsum,1000,2,0.23,0.0056,122090,1.0207786560058594
our-cpp,synthetic256m,0.01,weightsum,1200,1,0.241,0.009,106201,1.0207786560058594
our-cpp,synthetic256m,0.01,L22,200,1,0.02,0.0081,8033,1.0207786560058594
